text_clean,label
article show henobreakdashii place magnetic field mathbfh heat flow influence temperature gradient nabla cause appearance electric field mathbfesimmathbfhtimesnabla effect occur superfluid dielectric system due specific property name superheat conductivity magnitude electric field significantly depend shape helium sample magnetic field direction relative sample effect exist static nonstationary temperature gradient propagation second sound,cond-mat.other
discus static spherically symmetric einsteinspinor field system possible presence various spinor field nonlinearities take account spinor field energymomentum tensor emt general offdiagonal component whose vanish due einstein equation substantially affect form spinor field spacetime geometry particular emt structure spinor field nonlinearities turn emt minimally coupled scalar field selfinteraction potential therefore many result previously obtain system scalar field directly extend einsteinspinor field system special solution obtain discussed particular solution einsteindirac system lack asymptotic flatness example spinor field nonlinearities,gr-qc
paper propose toy model einstein equation righthand side modify addition term proportional symmetrize partial contraction ricci tensor energymomentum tensor lefthand side remain equal einstein tensor bearing mind existence natural length scale give planck length dimensional analysis show term yield correction linear classical term instead proportional energymomentum tensor one obtain effective energymomentum tensor consist three contribution pure energy part mechanical stress thermal part pure energy part appropriate property deal dark sector modern relativistic cosmology theory coincide general relativity vacuum result field equation solve dunn tupper metric departure interior schwarzschild solution well friedmannlemaitrerobertsonwalker universe,gr-qc hep-th
spontaneous break zn symmetry hot qcd appearance domain wall review,hep-th
angiogenesis process blood vessel form preexist vessel play key role many biological process include embryonic development wound heal contributes many disease include cancer rheumatoid arthritis structure result vessel network determines ability deliver nutrient remove waste product biological tissue simulate andersonchaplain model angiogenesis different parameter value quantify vessel architecture result synthetic data specifically propose topological data analysis tda pipeline systematic analysis model tda vibrant relatively new field computational mathematics study shape data compute topological standard descriptor model simulation generate different parameter value show tda model simulation data stratifies parameter space region similar vessel morphology methodology propose widely applicable synthetic experimental data include wound heal development plant biology,q-bio.QM
show emission gammaray photon nucleus influence microwave magnetic field act atomic electron study theoretically electronnuclear double transition endts eu nuclei lattice low temperature presence static magnetic field microwave magnetic field endts acquire significant intensity certain resonance frequency endts interest identification position line complex mossbauer spectrum,nucl-th
work study generalize weierstrass semigroup widehath mathbfpm mtuple mathbfpm ldots pm rational point certain curve admit plane model form fy gx mathbbfq ftgtin mathbbfqt particular compute generate set widehatgammamathbfpm widehath mathbfpm consequence explicit basis riemannroch space divisor support ldots pm curve generalize result maharaj matthew pirsic,math.AG
present first measurement faint end qso luminosity function qsos range discover field total deg use multicolor selection criterion lyman break technique spectroscopic followup find faintend slope luminosity function betal flatter value betal measure low redshift integrate rest uv luminosity qsos previous estimate produce lyman break galaxy redshifts assume ionize photon faint qsos successful escape host galaxy bright qsos estimate total contribution qsos ionize flux ergsscm hz estimate regard upper limit remain consistent rough estimate base lymanalpha forest proximity effect,astro-ph
paper considers weight sum rate maximization constrain per base station antenna power problem multiuser multipleinput multipleoutput mimo system problem propose new downlinkuplink duality base solution solve problem follow first introducing additional optimization variable reformulate problem equivalent problem incorporate weight sum meansquareerror mse term second establish novel weighted sum mse duality duality establish modify input covariance matrix dual uplink problem formulate noise covariance matrix uplink channel fix point function third optimize introduce variable power downlink channel geometric program gp method fourth use duality result solution gp apply alternate optimization technique solve original downlink problem simulation result observe proposed duality base solution utilize less power exist algorithm,math.OC
article make generalization classical fix point theorem use concept halfcontinuity apply improve nonuniqueness result solution vacuum einstein conformal equation show author arxivorgabs,math.AP math-ph math.MP
report propose new concept onedimensional close line dirac magnon node twodimensional momentum space quantum magnetic system term dirac magnon nodalline loop utilize bilayer honeycomb ferromagnets intralayer couple interlayer couple jl realizable honeycomb chromium compound equiv br cl however result also exist layered quantum magnetic system show magnon band bilayer honeycomb ferromagnets overlap jlneq form close line dirac magnon node momentum space dirac magnon nodalline loop topologically protect inversion timereversal symmetry furthermore show robust weak dzyaloshinskiimoriya interaction deltadm jl possess chiral magnon edge mode,cond-mat.str-el
motivate recently propose design dna cod randomised algorithm enables inference average generation collection cell descendent common progenitor establish strong convergence property average generation supercritical bellmanharris process extend result twotype bellmanharris process one type give rise vice versa result affirm estimation method potential utility establish long run accuracy individual samplepaths significantly expand remit encompass cellular development give rise differentiate offspring distinct population dynamic,math.PR q-bio.QM
consider asynchronous network sharedmemory environment consist node assume node might byzantine adversary fullinformation dynamic sometimes call adaptive addition nonbyzantine node may undergo transient failure nod advance atomic step consist read register perform calculation write register paper contain three main contribution first clockfunction problem define generalization clock synchronization problem generalization encapsulate previous clock synchronization problem definition extend current paper model second randomize asynchronous selfstabilizing byzantine tolerant clock synchronization algorithm present construction clock synchronization algorithm build block ensures different node advance similar rate develop feature third contribution paper selfstabilizing byzantine tolerant use building block different algorithm operate asynchronous selfstabilizing byzantine model convergence time present algorithm exponential observe asynchronous set best know fullinformation dynamic byzantine agreement also expect exponential convergence time even though currently know reduction two,cs.DC
investigate applicability machine learn technique study finitesize effect associate manybody physic technique emerge presence manybody theory use interpolation extrapolation model wavefunctions resolve several issue associate machine learn manybody calculation small datasets outlier discontinuity purpose extrapolate finite calculation macroscopic scale carry systematic investigation two related system develop metric aim avoid spurious effect capture desire feature work use neural network extrapolate unitary gas thermodynamic limit zerorange otherwise difficult reach effective mass strongly interact neutron matter also study make use noninteracting problem resolve discontinuous prediction investigation also carry new auxiliary field diffusion monte carlo afdmc calculation variety density particle number ultimately demonstrate effective utility neural network context,nucl-th cond-mat.quant-gas physics.comp-ph
base sloan digital sky survey sdss photometric data gu develop new montecarlobased method estimate stellar metallicity distribution function mdfs method enables reliable determination mdfs compare conventional polynomialbased method work mdf determine method well fit threegaussian model peak rm feh associate thick disk inner halo outer halo respectively vertical metallicity gradient within rm kpc rm dlanglerm fehranglerm dzapprox rm dexcdotrm kpc around rm kpc mean radial gradient almost negligible density profile thick disk fit modify double exponential law decay constant far distance scale height scale length thus estimate happrox rm kpc lapprox rm kpc consistent result determine starcounts method previous study halos describe twoaxial powerlaw ellipsoid axis ratio inner halo outer halo infer stellar number density rz plane qihapprox qohapprox respectively also manifest outer halo spherical inner halo moreover halo powerlaw index estimate nihapprox nohapprox indicate stellar number density inner halo change steeper outer halo,astro-ph.GA
new model dark energy namely ghost dark energy model recently suggest interpret positive acceleration cosmic expansion energy density ghost dark energy proportional hubble parameter paper perform statefinder diagnostic tool model flat nonflat universe discus dependency evolutionary trajectory sr qr plane interaction parameter dark matter dark energy well spatial curvature parameter universe eventually light snebaoohdcmb observational data plot evolutionary trajectory sr qr plane best fit value cosmological parameter compare interact ghost model dynamical dark energy model show evolutionary trajectory ghost dark energy statefinder diagram similar holographic dark energy model show statefinder location lambdacdm good agreement observation therefore dark energy model whose current statefinder value far lambdacdm point rule,gr-qc
set weakly interact spin fermion confine harmonic oscillator potential interacting via contact potential model system closely represent physic dilute gas twocomponent fermionic atom confine magnetooptic trap present work aim present fortran computer program use basis set expansion technique solve hartreefock hf equation spin fermion confine threedimensional harmonic oscillator potential interacting via pairwise deltafunction potential additionally program also account anharmonic potential express polynomial position operator restrictedhf rhf unrestrictedhf uhf equation solve give number fermion either repulsive attractive interaction among option uhf solution system also allow study possible magnetic property physic twocomponent confine atomic fermi gas imbalanced population use code also demonstrate system exhibit shell structure follow hunds rule,cond-mat.other physics.comp-ph
show real part diagonal matrix element exact effective hamiltonian governing time evolution subspace state neutral kaon similar particle equal instant creation pair bark total system consideration cpt invariant cp noninvariant unusual consequence result contrary property stable particle mass unstable particle eg antiparticle bark need equal gg case preserve cpt violate cp symmetry,hep-ph astro-ph hep-th
review present status standard model calculation anomalous magnetic moment muon perform perturbative expansion finestructure constant alpha broken pure qed electroweak hadronic contribution pure qed contribution far large evaluated include mathcaloalpha negligible numerical uncertainty electroweak contribution suppress mmumw show level seventh significant digit evaluate two loop know well one percent hadronic contribution difficult calculate responsible almost theoretical uncertainty lead hadronic contribution appear mathcaloalpha due hadronic vacuum polarization whereas mathcaloalpha hadronic lightbylight scatter contribution appear give low characteristic scale observable contribution calculate nonperturbative method particular dispersion relation lattice approach qcd large part review dedicate detailed account recent effort improve calculation two contribution either datadriven dispersive approach firstprinciple latticeqcd approach final result read amutextsm time small brookhaven measurement sigma experimental uncertainty soon reduce factor four new experiment currently run fermilab also future jparc experiment prospect reduce theoretical uncertainty near futurewhich also discuss heremake quantity one promising place look evidence new physic,hep-ph hep-ex hep-lat nucl-ex nucl-th
antares code design simulation astrophysical flow variety situation particular context stellar physic describe extension necessary model interaction pulsation convection classical pulsating star extension encomprise introduction spherical grid movable radial direction specific form gridrefinement consideration regard radiative transfer present basic parameter cepheid study closely star provide short discussion pattern hhei heii convection zone interaction pulsation see pdv work atmospheric structure,astro-ph.SR
many machine learn task input data lie lowdimensional manifold embed high dimensional space highdimensional structure algorithms inefficient typical solution reduce dimension input data use standard dimension reduction algorithm isomap laplacian eigenmaps lles approach however always work practice algorithms require somewhat ideal data unfortunately data set either miss entry unacceptably noisy value real data far ideal use algorithms directly paper focus case miss data technique matrix completion use fill miss data method capture nonlinear structure manifold present new algorithm mrmissing extends previous algorithm use compute low dimensional representation data set miss entry demonstrate effectiveness algorithm run three different experiment visually verify effectiveness algorithm synthetic manifold numerically compare projection compute first filling data use nlpca mdrur mnist data set also show classification mnist miss data also provide theoretical guarantee mrmissing simplify assumption,cs.LG stat.ML
base late result pnpi gatchina qmw college london group discuss systematics ijpc antiq state term trajectory nm plane radial quantum number mass scalar sector interest presence extra state respect antiq systematics discuss result kmatrix analysis spectrum pipi pipipipi antik etaeta etaeta pieta characteristic resonance scalar sector antiq nonet classification scalar bare state accumulation width antiq state glueball due overlap resonance mev systematics scalar antiq state bare state resonance nm plots constraint quarkgluonium content resonance broad state hadronic decay radiative decay pwave antiq resonance scalars tensor meson analysis prove scalar sector face two exotic meson light sigmameson broad state descendant glueball,hep-ph
let compact convex set positive integer cover functional respect small lambdain cover translates lambda estimation cover functionals convex hull two compact convex set present proved threedimensional convex body convex hull two compact convex set interior point least number ck small homothetic copy need cover great ck parallelepiped,math.MG math.CO
agile point observation perform july october cover large time interval gammaray dataset useful perform study medium high brightness galactic source mev gev energy range present study galactic source mev band complete agile point observation block obs archive first agile gammaray image detector grid catalog include sample source pittori et al detect conservative analysis first year operation dataset analysis report use data obtain improved full field view fov event filter much large month observation dataset analyze merge data ob separately data processing result improve source list compare one particularly complex region galactic plane present result revise galactic source variability,astro-ph.HE
work examines problem use finite gaussian mixture gm probability density function recursive bayesian peertopeer decentralize data fusion ddf show algorithms exact approximate gm ddf lead problem find suitable gm approximation posterior fusion pdf result division naive bayes fusion gm represent direct combination possibly dependent information source another nongaussian pdf represent removal either actual estimated common information information source result quotient pdf general gm fusion naturally mixture pdf although fused mixands nongaussian analytically tractable recursive bayesian update parallelizable importance sample algorithms direct local approximation indirect global approximation quotient mixture develop find tractable gm approximation nongaussian sum quotient mixtures practical application example multiplatform static target search maneuverable rangebased target track demonstrate high fidelity result approximation compare exist gm ddf technique well favorable computational feature,eess.SP cs.RO cs.SY eess.SY stat.CO
gaasbased material system wellknown implementation inas quantum dot qds outstanding optical property however dot typically emit wavelength around insertion metamorphic buffer mmb shift emission technologically attractive telecom cband range center however thickness common mmb design limit compatibility photonic resonator type report movpe growth novel ingaas mmb nonlinear indium content grade profile design maximize plastic relaxation within minimal layer thickness singlephoton emission inas qds deposit top thinfilm mmb demonstrate strength new design proven integrate bullseye cavity via nanostructuring technique present advance epitaxial growth qdmmb structure form basis fabrication highquality telecom nonclassical light source key component photonic quantum technology,physics.optics cond-mat.mes-hall cond-mat.mtrl-sci quant-ph
temperaturedependent infrared reflectivity spectrum srfe sb measure renormalized drude peak heavy effective mass pronounce pseudogap mev develop optical conductivity spectra low temperature temperature decrease effective mass rapidly increase scatter rate tau quench temperature dependence tau indicate hybridization fe spin charge carrier play important role determine physical property srfe sb low temperature result clear evidence ironbased heavy quasiparticle,cond-mat.str-el cond-mat.mtrl-sci
deformation crack initiation mechanism analyze textured mg alloy subject fullyreversed straincontrolled cyclic deformation along roll direction cycle approximately fatigue life distinct deformation band correspond pyramidal slip tensile twin find grain grain slip trace analysis show pyramidal slip band twin boundary pyramidal slip twin find grain deformation band crack widespread cycle grain boundary crack find approximately small grain mum mainly associate high angle grain boundary degrees crack also find occur transgranular crack parallel pyramidal slip band twin boundary large grain mum majority large grain present transgranular crack cycle,cond-mat.mtrl-sci
nine transit earthsized planet recently discover around nearby late dwarf include trappist planet two planet discover mearth survey gj lhs planet small know planet may atmospheres amenable detection jwst present model thermal emission transmission spectra planet vary composition surface pressure atmosphere base elemental composition earth titan venus calculate molecular composition assume chemical equilibrium strongly depend temperature thermal emission transmission spectra sensitive atmospheric composition thermal emission spectra sensitive surface pressure temperature predict observability planet atmosphere jwst gj excellent target emission spectroscopy jwstmiri require few eclipse observation emission photometry require eclipse lh could possibly surface liquid water may accessible photometry seven nine planet strong candidate transmission spectroscopy measurement jwst though number transit require depend strongly planet actual mass use measured mass fewer transit require sigma detection spectral feature gj six trappist planet dedicate campaign measure atmospheres nine planet allow first time probe formation evolution process terrestrial planetary atmosphere beyond solar system,astro-ph.EP
investigate direct numerical simulation dns statistical property turbulent flow inertial subrange nonnewtonian powerlaw fluid structural invariance find vortex size distribution achieve selforganized mechanism microscopic scale turbulent motion adjusts accord rheological property fluid ratio viscous dissipation inside outside vortex moreover deviation theory structure function exponent reveal anomalous scale exhibit systematic nonuniversal behavior respect rheological property fluid,physics.flu-dyn
latticebased model exhibit unusual conductivity subject static magnetic field electromagnetic radiation conductivity anomaly may explain aspect recently observe zeroresistance state pacs keywords zeroresistance state negative conductivity lattice model,cond-mat.mes-hall
critically compare thermodynamic kinetic approach recently use study relation spin polarization fluid vorticity system consist spinonehalf particle thermodynamic approach refers general property global thermal equilibrium rigidlike rotation demonstrate spinpolarization thermalvorticity tensor equal hand kinetic approach use concept wigner function semiclassical expansion work do far wigner function satisfy kinetic equation vanish collision term show assumption restrict significantly applicability framework contrast many claim find literature allow draw conclusion regard relation thermalvorticity spinpolarization tensor except fact two constant global equilibrium show kinetictheory equation include spin degree freedom use formulate hydrodynamic framework particle spin define hydrodynamic equation start separately formulation degroot vanleeuwen vanweert canonical formalism former case energymomentum tensor symmetric spin tensor conserve later case energymomentum tensor symmetric spin tensor conserve nevertheless two case total angular momentum always conserve interestingly two approach connect pseudogauge transformation explicitly define,hep-ph nucl-th
theoretically challenge understand dynamical response quantum antiferromagnets great interest particular inelastic neutron scatter in nuclear magnetic resonance nmr experiment context theoretically address question quasionedimensional quantum magnet eg weakly couple spin chain many compound available nature class system dimensional crossover threedimensional order regime low temperature towards onedimensional physic higher temperature nontrivial issue notably difficult concern dynamical property present comprehensive theoretical study base analytical calculation bosonization random phase selfconsistent harmonic approximation numerical simulation quantum monte carlo stochastic analytic continuation allow describe full temperature crossover nmr relaxation rate onedimensional tomonagaluttinger liquid physic threedimensional order regime function interchain coupling dynamical structure factor directly probe in intensity also compute different regime,cond-mat.str-el
algebra mathbf langle rangle binary constant call implication zroupoid mathcal izroupoid short mathbf satisfies identities approx approx mathcal denotes variety mathcal izroupoids mathcal izroupoid symmetric satisfies approx approx variety symmetric mathcal izroupoids denote mathcal identity approx groupoid language langle rangle call identity associative type length exactly distinct variable say xyz group accord one two way group star star star star star star star place holder variable subvariety mathcal say associative type length define relative mathcal single identity associative type length paper give complete analysis mutual relationship subvarieties mathcal associative type length prove main theorem exactly subvarieties mathcal distinct describe explicitly poset form inclusion application main theorem derive three distinct subvarieties variety mathcal define relative mathcal single identity associative type length,math.LO
located pc dynamic center milky way molecular cloud sagittarius sgr massive object galactic center region xrays sgr show prominent neutral fe kalpha line kev continuum emission beyond kev indicate highenergy nonthermal process cloud sgr complex xray reflection nebula whose total emission continue decrease since year reprocesses likely one past energetic outburst supermassive black hole sagittarius xray reflection model explain observed timevariability fe kalpha hard xray emission provide window luminous evolutionary history near supermassive black hole light evidence elevate cosmic particle population galactic center recent interest also focus xrays sgr probe lowenergy subgev cosmic particle contrast timevarying xray reflection case assume xray flux contribution interaction lowenergy cosmic particle constant time upper limit lowenergy cosmic particle population may obtain use low flux level observe cloud present recent correspondingly dim nustar xmmnewton observation sgr reveal smallscale variation within low density portion sgr complex include brightening feature yet still enable best upper limit xrays lowenergy cosmic particle sgr also present fe kalpha flux cloud region different density facilitate comparison model ambient lowenergy cosmic particle interaction throughout cloud,astro-ph.HE astro-ph.GA
announce general statement involve rational quartic residue symbol generally legendre symbol type absqrtmp show main theorem use produce many old result scholzs lehmers burdes reciprocity law many others likely exist reciprocity law type obtain result correct improved version version,math.NT
effective performance arterial corridor essential community safety vitality manage performance consider dynamic nature demand require updating traffic signal timing various strategy agency resource activity commonly scarce primarily public complaint paper provide datadriven prioritization approach traffic signal retiming corridor order remove dependence available detection probebased data use assess performance measure probebased data derive invehicle global positioning system observation eliminate need instal onfield traffic infrastructure paper provide workflow measure compare different segment arterial corridor term probebased signal performance measure capture different aspect signal operation propose method serve tool guide agency look alter signal control methodology identifies group dynamic day follow evaluation travel rate base upon nondynamic day dynamic day represent variability traffic segment performance measure nondynamic day include median travel rate withinday variability travel rate betweendays variability travel rate minimum travel rate dispersion two variable include overall travel rate variability consequently corridor high number dynamic segment along poor performance normal day would candidate adaptive control case study conduct corridor within de moines iowa merle hay road university avenue identify suitable adaptive control,physics.soc-ph
lspaces introduce ozsvath szabo use heegaard floer homology quest lspaces consider link isolate complete intersection surface singularity show manifold lspace link rational singularity also prove lspace admits symplectic filling base result pin integral homology sphere lspaces realm,math.GT math.SG
diophantine problem state omega constant generally value lambert wfunction padic extension,math.NT cs.NA math.CA math.CO math.HO math.NA
consider torsional rigidity principal eigenvalue related plaplace operator goal find upper low bound product suitable power quantity various class domains limit case pinfty also analyze amount consider cheeger constant domain functionals involve distance function boundary,math.AP math.OC
report measurement longitudinal transverse decay rate magnetization la nucleus perform high quality single crystal la eu sr cuo observe dramatic slow cu spin manifest sharp increase find temperature range fluctuation involve unique time scale tau diverge ttrm trm athickapprox behavior distinct continuous freeze observe underdoped la involve distribution energy barrier contrast la eu sr cuo freeze intrinsic magnetic ground state observe power law support existence glass form charge stripe liquid,cond-mat.str-el cond-mat.supr-con
brief review give new method study critical behavior quantum impurity problem base conformal field theory technique develop andreas ludwig result overscreened kondo problem review show simple open periodic fix point occur quantum spin chain impurity model relate fusion,cond-mat hep-th
fission dynamic excite nuclei study framework langevin equation one body wallandwindow friction use dissipative force langevin equation addition usual wall formula friction chaos weight wall formula develop earlier account nonintegrability singleparticle motion within nuclear volume also consider fission rate calculate chaos weight wall formula find faster factor two obtain usual wall friction systematic dependence fission width temperature spin fissioning nucleus investigate simple parametric form fission width obtain,nucl-th
study incomplete relaxation quantum equilibrium long wavelengths preinflationary phase possible explanation report largescale anomaly cosmic microwave background cmb scenario make use de brogliebohm pilotwave formulation quantum theory bear probability rule dynamical origin largescale power deficit could arise incomplete relaxation amplitudes primordial perturbation show numerical simulation spectator scalar field preinflationary era radiation dominate deficit emerge power spectrum characteristic shape inversetangent dependence wavenumber oscillation find scenario able produce power deficit observe region observe approximate magnitude appropriate choice cosmological parameter also discuss largescale anisotropy might arise incomplete relaxation phase primordial perturbation present numerical simulation phase relaxation show define characteristic scale amplitude phase nonequilibrium extent data might support scenario leave question future work result suggest potentially viable model might explain two apparently independent cosmic anomaly mean single mechanism,astro-ph.CO hep-th quant-ph
markarian observe four day bepposax whipple observatory gammaray telescope april pronounce welldefined flare hourscale variability observe simultaneously xrays high energy gammarays data provide first evidence xray tev intensity well correlate timescales hour rise flare occur similar timescale two waveband decay flare much rapid gamma ray provide first clear indication xray gammaray emission may completely correlate markarian,astro-ph
videototext vtt task automatically generate description short audiovisual video clip support visually impaired people understand scene youtube video instance transformer architecture show great performance machine translation image caption lack straightforward reproducible application vtt however comprehensive study different strategy advice video description generation include exploit accompany audio fully selfattentive network thus explore promising approach image caption video processing apply vtt develop straightforward transformer architecture additionally present novel way synchronize audio video feature transformer call fractional positional encode fpe run multiple experiment vatex dataset determine configuration applicable unseen datasets help describe short video clip natural language improve cider bleu score point compare vanilla transformer network achieve stateoftheart result msrvtt msvd datasets also fpe help increase cider score relative factor,cs.CV
apply method differential renormalization two three dimensional abelian gauge theory method especially well suited theory problem define antisymmetric tensor avoid calculus involve impressively simple topological dynamical photon mass obtain,hep-th
present spectral timing study nustar swift observation black hole candidate igr hard state outburst disk reflection detect nustar spectrum take three epochs fit relativistic reflection model reveals accretion disk truncate epochs rrm rrm data favor low disk inclination sim circ circ steepen continuum spectra epoch accompany decrease high energy cutoff electron temperature ktrm drop sim kev sim kev change systematically source flux detect typec qpos power spectra frequency vary hz hz addition secondary peak find power spectrum center time qpo frequency three epochs nature secondary frequency uncertain however nonharmonic origin favor investigate evolution time spectral property rise phase outburst discuss physical implication,astro-ph.HE
memristor use non volatile memory nvm emulate neuron behavior ability switch low resistance ron high resistance value roff exhibit synaptic dynamic behaviour potentiation depression paper present study potentiation depression memristors quad flat pack comparison drawn memristors without impact parasitics package use measure data equivalent circuit model parameter memristor package model spice simulation determine use measure data reflect memristor parasitics quad flat pack,cs.ET
study single production excite spin spin lepton future high energy ee collision calculate production cross section decay width excite spin spin lepton accord effective current show possible new excite state probe mass sqrts depend coupling lepton gauge boson present angular distribution final state particle measure discriminate excite spin spin lepton signal signal correspond background study detail obtain attainable limit mass coupling excite lepton future linear collider,hep-ph
abandon interpretation time global parameter quantum mechanic replace quantum dynamical variable play role time operational reinterpretation time provide solution cosmological constant problem expectation value zeropoint energy new time variable vanishes fluctuation vacuum energy lead contribution gravitational effect give correct order observe dark energy dark energy mirage always see comparable matter energy density observer use internal clock time conceptual consequence reinterpretation time also discuss,physics.gen-ph
static dipole polarizability hydrogen molecular ion hd calculate new data polarizability take account lead order relativistic correction wave function threebody system result breitpauli hamiltonian malpha order study cover wide range rotational vibrational state practical interest precision spectroscopy hydrogen molecular ion,physics.atom-ph
insect olfactory system include antennal lobe al mushroom body mb ancillary structure relatively simple neural system capable learn structural feature widespread biological neural system process olfactory stimulus cascade network large dimension shift occur stage stage sparsity randomness play critical role cod learn partly enable neuromodulatory reward mechanism octopamine stimulation al whose increased activity induces rewire mb hebbian plasticity enforce sparsity mb focus hebbian growth neuron important representation learn odor base upon current biophysical knowledge construct endtoend computational model manduca sexta moth olfactory system include interaction al mb octopamine stimulation model able robustly learn new odor simulation integrateandfire neuron match statistical feature invivo fire rate data biological perspective model provide valuable tool examine role neuromodulators like octopamine learn give insight critical interaction sparsity hebbian growth stimulation learn simulation also inform prediction structural detail olfactory system currently wellcharacterized machine learn perspective model yield bioinspired mechanism potentially useful construct neural net rapid learn sample mechanism include highnoise layer sparse layer noise filter biologicallyplausible optimization method train network base octopamine stimulation sparse layer hebbian growth,q-bio.NC cs.LG cs.NE
aim paper get overview online buyer profile also key aspect way online shopping conduct project conduct quantitative research consist questionnaire base survey data processing interpretation use spss statistical software excel data analysis use descriptive statistic indicator series bivaried analysis test statistical assumption view first skepticism internet user romania many news dangerous credit card payment online store gain much ground trust recent year since study conduct mainly online environment talk representativeness sample trend observe studied population study help understand population reaction attitude regard online shopping study reveal important issue regard online shopping mures county issue describe detail content paper,q-fin.GN cs.SI
use ab initio evolutionary simulation explore possible stoichiometry mgo system pressure gpa addition mgo calculation find two extraordinary compound become thermodynamically stable gpa gpa respectively detailed chemical bonding analysis show large charge transfer magnesium oxides contains peroxide ion oo nonnuclear electron density maxima play role anion electride compound latter compound calculate much narrow band gap compare mgo discus condition might exist planetary condition,cond-mat.mtrl-sci
paper provide link ergodic theory symplectic topology classical notion ergodic theory skew product map associate loop group transformation study skew product come loop group hamiltonian diffeomorphisms symplectic manifold main question homotopy class loop represent strictly ergodic skew product prove existence result find obstruction arise hofers geometry group hamiltonian diffeomorphisms,math.DG math.DS math.SG
present result treelevel calculation inclusive twohadron production electronpositron annihilation via one photon subleading order consider situation two hadron belong different backtoback jet include polarization produce hadron discuss azimuthal dependence asymmetries new asymmetry find particular lead co phi asymmetry even present hadron polarization absent since arises solely due intrinsic transverse momentum quark,hep-ph
study class critical kirchhoff problem general nonlocal term main difficulty absence closedform formula compactness threshold first obtain variational characterization threshold level prove series existence multiplicity result base variational characterization,math.AP
triply heavy flavour baryon study use hyper central description threebody system confinement potential assume hyper central coulomb plus power potential power index ground state jp mass heavy flavour baryon compute different power index start predict mass find attain saturated value respect variation beyond power index use spinflavour structure constitute quark define effective mass confine quark within baryon magnetic moment compute additional free parameter,hep-ph
give formula effective sharp bound degree multigraded rational map provide effective computable criterion birationality term algebraic geometric property also extend jacobian dual criterion multigraded set approach base study blowup algebra include syzygy ideal generate define polynomial rational map key ingredient new algebra call saturate special fiber ring turn fundamental tool analyze degree rational map also provide effective birationality criterion complete description equation associate rees algebra particular class plane rational map,math.AG math.AC
conjecture hopkins posit certain highdimensional hypothesis test problem polynomialtime algorithm outperform socalled simple statistic lowdegree polynomial data conjecture formalize belief surround line recent work seek understand statisticalversuscomputational tradeoff via lowdegree likelihood ratio work refute conjecture hopkins however counterexample crucially exploit specific noise operator use conjecture point simple way modify conjecture rule counterexample also give example illustrate even modification symmetry assumption conjecture necessary result undermine lowdegree framework computational low bound rather aim good understand class problem applicable,cs.CC cs.DS stat.ML
ioninduced cell kill report depend irradiation dose also projectile parameter paper focus two approach develop extensively use predict cell survival response ion irradiation local effect model katz model model base trackstructure description summarize concept radial dose latter sensitive ion characteristic parameter give model ability predict important radiobiological feature ion irradiation radial dose however average quantity include stochastic effect radiationintrinsic effect investigate mean montecarlo simulation dose deposition show model fully consistent nanometric microscopic dose deposition statistic,physics.bio-ph
generalize dimension multifractal measure usually see static object relate scale property suitable partition function moment measure cell measure invariant flow chaotic dynamical system generalized dimension take dynamical meaning provide rate function large deviation first hit time average time require connect two different region phase space prove result rigorously set stringent assumption consequence statistic hit time provide new algorithms computation spectrum generalize dimension numerical example present along theory suggest validity technique reach far beyond range cover theorem state result within framework extreme value theory approach reveals hit time also link dynamical indicator stability motion local dimension invariant measure suggest one use local dynamical indicator finite time series gather information multifractal spectrum generalize dimension show application technique experimental data climate dynamic,math.DS
rich interaction world require extensive contact robot object environment contact involve significant compliance contacting surface due rubber pad inflate grippers soft object manipulate soft surface safe humanrobot interaction accurate simulation contact critical meaningful simtoreal transfer compliant contact interaction generate contact surface considerable extent contact force distribute vary pressure finite element method capture effect slow robotics application consequently order enable realtime simulation rate current simulation tool model contact occur rigid body point set point use ad hoc method incorporate localize compliance however point contact nonsmooth hard extend arbitrary geometry often introduce nonphysical artifact moreover point contact miss important areadependent phenomenon critical robust manipulation net contact moment slip control pressure field contact pfc recently introduce method detailed modeling contact interface region rate much faster elasticitytheory model time predict essential trend capture rich contact behavior pfc design work coarselymeshed object preserve continuity permit use errorcontrolled integrator introduce discrete approximation pfc suitable use velocitylevel time stepper enable execution realtime rate evaluate accuracy performance gain approach demonstrate effectiveness simulation relevant manipulation task method available open source part drakes hydroelastic contact model,cs.CE
demonstrate chromonatural inflation make consistent observational data su gauge symmetry spontaneously broken work stueckelberg limit show isocurvature negligible result adiabatic fluctuation match current observational constraint observable level chirallypolarized gravitational radiation rsim produce evolution background field subplanckian gravitational wave spectrum amplify via linear mix gauge field fluctuation amplitude simply set hubble rate inflation allow observable gravitational wave produce inflationary energy scale gut scale tilt result gravitational wave spectrum either blue red,hep-th astro-ph.CO
effect size strain vacancy thermal property armchair black phosphorus nanotube investigate base qualitative analysis molecular dynamic simulation find thermal conductivity remarkable size effect restrict path phonon transport strongly depend diameter length nanotube owe intensified lowfrequency phonons axial tensile strain facilitate thermal transport contrary compressive strain weaken thermal transport due enhance phonon scatter around buckle nanotube addition thermal conductivity dramatically reduce single vacancy especially upon high defect concentration,cond-mat.mtrl-sci
