text_clean,label
lie algebra generate hopfzero classical normal form decompose two versal lie subalgebras dynamical property subalgebra described one set volumepreserving conservative system maximal lie algebra nonconservative system introduces unique conservativenonconservative decomposition normal form system exist liesubalgebra lieisomorphic large family vector field bogdanovtakens singularity give rise conclusion local dynamic formal hopfzero singularity wellunderstood study bogdanovtakens singularity despite normal form computation bogdanovtakens hopfzero singularity independent thus assume quadratic nonzero condition complete result simple hopfzero normal form obtain term conservativenonconservative decomposition practical formula derive result implement use maple method apply rossler kuramotosivashinsky equation demonstrate applicability result,math
attribution responsibility blame important topic political science especially individual tend think political issue term question responsibility blame carry far weight vote behavior credit however surprisingly paucity study attribution responsibility blame field disaster research flint water crisis story government failure level study microblog post understand citizen assign responsibility blame regard manmade disaster online form hypothesis base social scientific theory disaster research operationalize unobtrusive observational social medium data particular investigate follow phenomena source blame partisan predisposition concern geography contagion complain paper add sociology disaster research exploit new rarely use data source social web employ new computational method sentiment analysis retrospective cohort study design new form data regard work see first step toward draw challenge inference sociology disaster big social data,cs
recent development machine learn ml technique present promise new analysis method highspeed image astroparticle physic experiment example image atmospheric cherenkov telescope iacts particular use time information new machine learn technique provide novel method event classification previous work field utilised image integrate charge iact camera photomultipliers majority current upcoming iact camera capacity read entire photosensor waveform follow trigger arrival time cherenkov photon extensive air shower eas camera plane dependent upon altitude emission waveform contain information useful iact event classification work investigate potential use waveform ml technique find highly effective mean utilise information create set seven additional two dimensional histogram waveform parameter feed machine learning algorithm along integrated charge image appear superior use new ml technique waveform integrated charge alone also examine timingbased ml technique context experiment,astro-ph
correspondence present efficient method reconstruct bandlimited signal discrete domain crossing sine wave method make possible design ad converter deliver cross timing use interpolate input signal arbitrary instant potentially may allow reduction power consumption complexity converter reconstruction discrete domain base recentlyproposed modification lagrange interpolator readily implementable linear complexity efficiently give reuses know scheme variable fractionaldelay vfd filter spinoff method allow one perform spectral analysis sine wave crossing complexity fft finally result correspondence validate several numerical example,cs math
recent year see introduction range method posthoc explainability image classifier prediction however posthoc explanation may always faithful classifier prediction pose significant challenge attempt debug model base explanation end seek methodology improve faithfulness explanation method respect model prediction require ground truth explanation achieve novel explanationdriven data augmentation edda technique augments train data occlusion infer model explanation base simple motivate principle emphif explainer faithful model emphthen occlude salient region model prediction decrease model confidence prediction occlude nonsalient region change prediction verify propose augmentation method potential improve faithfulness evaluate edda use variety datasets classification model demonstrate empirically approach lead significant increase faithfulness facilitate well debug successful deployment image classification model realworld application,cs
review progress understanding structure electronic spectra inas gaas insb cdse cluster first principle approach base hartreefock density functional theory become central study brief overview give,cond-mat physics
study superconducting integrable model strongly correlate electron dimension construct six bethe ansatze model give explicit expression low conservation law also prove low weight theorem betheansatz state,cond-mat
regularize estimation upper tail behavior random lipschitz coefficient associate empirical loss function know play important role error bound lasso high dimensional generalize linear model upper tail behavior know linear model much less nonlinear model establish exponential type inequality upper tail coefficient illustrate application result lasso likelihood estimation high dimensional generalize linear model,math
paper study optimal actuator location minimum norm control multidimensional heat equation control define space lp tl omega actuator domain omega quite general sense require prescribe lebesgue measure relaxation problem formulate transformed twoperson zerosum game problem game theory develop necessary sufficient condition existence relax optimal actuator location pin infty characterize nash equilibrium associate game problem interest case case show classical optimal actuator location obtain relaxed optimal actuator location without additional condition finally sufficient necessary condition classical optimal actuator location present,math
construct converge geometric iterate function system moduli space order triangle involve function geometric meaning contain noncontraction map natural metric,math
introduce new method analyze cumulative sum cusum procedure sequential changepoint detection observation phasetype distribute postchange distribution give exponential tilt prechange distribution first passage analysis cusum statistic reduce certain markov additive process use theory socalled scale matrix develop derive exact expression average run length average detection delay false alarm probability cusum procedure propose method robust applicable general set noniid observation numerical result also give,math
scale renyi information play significant role evaluate performance information processing task virtue connection error exponent analysis quantum information theory three generalization classical renyi divergencethe petzs sandwich logeuclidean version possess meaningful operational interpretation however scale noncommutative renyi information much less explored compare classical counterpart lack crucial property hinders application quantity refine performance analysis goal paper thus analyze fundamental property scale renyi information noncommutative measuretheoretic perspective firstly prove uniform equicontinuity three quantum version renyi information hence yield joint continuity quantity order prior secondly establish concavity region sin petzs sandwich version completes open question raise holevo href transinftheory textbf mosonyi ogawa href textbf application show strong converse exponent classicalquantum channel cod satisfies minimax identity establish concavity employ prove entropic duality classical data compression quantum side information classicalquantum channel cod fenchel duality joint sourcechannel cod quantum side information forthcoming paper,cs math
flap flight motion wing air generate majority force torque control body motion hand clear much effect body motion impose wing investigate connection via analyze fast yaw turn three different specie damselfly combine experimental theoretical study show dynamic wing body couple together low frequency flap flight result damselfly benefit passive mechanism enhance bilateral wing pitch angle asymmetry sustain body rotation physicsbased model derive mechanism prove valid link morphology kinematics dynamic wing body fly insect fast turn maneuver,physics
formation singularity breakdown strong solution twodimensional cauchy problem full compressible navierstokes equation zero heat conduction consider show initial density allow vacuum strong solution exist globally density rho pressure satisfy rholinfty tlinftyplinfty tlinftyinfty addition initial density even compact support logarithmtype estimate lame system weight estimate play crucial role proof,math
announce general statement involve rational quartic residue symbol generally legendre symbol type absqrtmp show main theorem use produce many old result scholzs lehmers burdes reciprocity law many others likely exist reciprocity law type obtain result correct improved version version,math
number transitionmetal tm dope groupiv semiconductor rxy rcr mn fe ysi ge study first principle calculation obtain result show antiferromagnetic afm order energetically favor ferromagnetic fm order crdoped ge si fedoped ge fm interaction dominates range rr distance fedoped ge fedoped si concentration short rr range fm state exist mndoped case rkkylike mechanism seem suitable ge host matrix mndoped si shortrange afm interaction compete longrange fm interaction different origin magnetic order dilute magnetic semiconductor dmss make microscopic mechanism ferromagnetism dmss complex attractive,cond-mat
article first intended series work model theory ultrafinitism roughly divide two part first one address issue relate ultrafinitistic program well core idea propose thus far second part paper present model ultrafinitistic arithmetic base notion fuzzy initial segment standard natural number series also introduce proof theory semantics ultrafinitism feasibly consistent theory treat foot classically consistent counterpart conclude brief sketch foundational program aim reproduce transfinite within finite realm,cs
spinorbit couple soc relativistic effect electron move electric field experience effective magnetic field rest frame crystal without inversion symmetry lift spin degeneracy lead many magnetic spintronic topological phenomenon application bulk material soc strength constant modify demonstrate soc intrinsic spinsplitting atomically thin inse modify unprecedentedly large range quantum oscillation establish soc parameter alpha thicknessdependent continuously modulate wide range outofplane electric field achieve intrinsic spin split tunable mev surprisingly alpha could enhance order magnitude device suggest soc manipulate work highlight extraordinary tunability soc material harness operando spintronic topological device application,cond-mat
study solvable spin chain onedimensional massless dirac fermion conformal field theory cfts sinesquare deformation ssd hamiltonian density modulate function fxsin pi xell position ell length system xy chain transverse field ising chain criticality show ground state open system ssd identical uniform chain periodic boundary condition hold massless dirac fermion ssd correspond continuum limit gapless xy chain general cfts find hamiltonian system ssd expression term generator virasoro algebra allow show vacuum state exact eigenstate sinesquare deform hamiltonian furthermore restricted class cfts associate affine lie kacmoody algebra include gaussian cft prove vacuum exact ground state deform hamiltonian explains ssd succeed suppress boundary effect onedimensional critical system observe previous numerical study,cond-mat
conjecture hopkins posit certain highdimensional hypothesis test problem polynomialtime algorithm outperform socalled simple statistic lowdegree polynomial data conjecture formalize belief surround line recent work seek understand statisticalversuscomputational tradeoff via lowdegree likelihood ratio work refute conjecture hopkins however counterexample crucially exploit specific noise operator use conjecture point simple way modify conjecture rule counterexample also give example illustrate even modification symmetry assumption conjecture necessary result undermine lowdegree framework computational low bound rather aim good understand class problem applicable,cs
classic statistical model facial shape texture morphable model widely use facial analysis eg model fit image synthesis conventional learn set wellcontrolled face image associate face scan represent two set pca basis function due type amount training data well linear base representation power limit address problem paper propose innovative framework learn nonlinear model large set unconstrained face image without collect face scan specifically give face image input network encoder estimate projection shape texture parameter two decoder serve nonlinear map shape texture parameter shape texture respectively projection parameter shape texture novel analyticallydifferentiable render layer design reconstruct original input face entire network endtoend trainable weak supervision demonstrate superior representation power nonlinear linear counterpart contribution face alignment reconstruction,cs
make observation enable one deduce existence algebraic stack log map generalize delignefaltings log structure particular simple normal crossing divisor simple case log structure give cartier divisor essentially smooth divisor case,math
paper give simple definition tangent curve elementary geometry characterize existence tangent curve point,math
stochastic variancereduced gradient svrg classical optimization method although theoretically prove good convergence performance stochastic gradient descent sgd generalization performance svrg remain open paper investigate effect train technique minibatching learn rate decay generalization performance svrg verify generalization performance batchsvrg bsvrg term relationship optimization generalization believe average norm gradient train sample well norm average gradient indicate flat landscape well model generalizes base empirical observation metric perform sign switch bsvrg derive practical algorithm batchplussvrg bpsvrg numerically show enjoy good generalization performance bsvrg even sgd scenario deep neural network,cs
energyinfluxentropyinflux relation greennaghdi type iii theory heat conduction examine within thermodynamical framework la muellerliu relation specify priori irrespectively constitutive class attention show classical assumption ie entropy influx energy influx proportional via absolute temperature hold true heat conduction sense make precise isotropic addition proven standard assumption hold case transversely isotropic conduction,math
order investigate effect electronic phase coherence screening measure flux dependent polarizability isolate mesoscopic ring mhz low temperature mk nondissipative dissipative part polarizability exhibit flux oscillation period half flux quantum ring sign amplitude effect good agreement recent theoretical prediction observe positive magnetopolarizability correspond enhancement screen time reversal symmetry broken effect electronic density temperature also measure,cond-mat
leftinvariant subriemannian problem unimodular lie group consider hamiltonian system pontryagin maximum principle subriemannian geodesic liouville integrability superintegrability prove,math
popular model short gammaray burst sgrbs involve coalescence binary neutron star progenitor actually hidden view must consider circumstance merge system capable produce successful sgrb soon coalescence wind launch merger remnant paper use realistic wind profile derive global merger simulation order investigate interaction sgrb jet wind use numerical simulation analyze condition axisymmetric wind permit relativistic jet breakout produce sgrb find jet luminosity comparable observed sgrbs successful halfopening angle deg jet collimation mechanism lead simple physical interpretation luminosity open angle infer sgrbs wide low luminosity jet observe might indicative different progenitor avenue merger neutron star black hole also use observed duration sgrb place constraint lifetime wind phase determined time take jet breakout case find derived limit argue completely stable remnant binary neutron star merger produce sgrbs,astro-ph
measure nebular oxygen abundance emissionline galaxy redshifts great observatory origins deep survey north goodsn field use spectra team keck redshift survey tkrs also provide update analytic prescription estimate oxygen abundance use traditional strong emission line ratio base photoionization model kewley dopita include analytic formula crude metallicity estimate use nii halpha ratio oxygen abundance goodsn galaxy range logoh corresponding metallicities time solar value sample galaxy exhibit correlation restframe blue luminosity gasphase metallicity ie lz relation consistent lz correlation previouslystudied intermediateredshift sample zero point lz relation evolves redshift sense galaxy give luminosity become metal poor high redshift galaxy luminosity bin mb exhibit decrease average oxygen abundance dex rate metal enrichment mean metal local galaxy synthesize since reasonable agreement prediction base publish star formation rate density show star universe form interval abridge,astro-ph
earlier paper derive asymptotic formula number representation zero large positive integer cubic form seven variable write linear form quadratic form nonzero integer certain quantity relate nonzero paper consider case one quantity zero still nondegenerate cubic form three variable,math
construct supplementary difference set sds parameter sdss give doptimal design dodesigns twocirculant type order dodesigns order know dodesign twocirculant type order construct previously holzmann kharaghani design twocirculant type know smallest undecided order dodesigns use novel property compression map speed computation,math
recent international effort bring closer unveiling century old mystery origin cosmic ray cosmic ray gamma ray neutrino observatory reach necessary sensitivity study high energy cosmic accelerator begin use cosmic particle study particle interaction laboratory energy number know gammaray source increase order magnitude possible cosmic ray source narrow confirmation ankle gzklike spectral feature high energy anisotropies distribution arrival direction cosmic ray intermediate energy show complex local neighborhood galaxy high energy dawn particle astronomy still challenge composition related measurement point change composition interaction cosmic ray ultrahigh energy clear resolution ultrahigh energy mystery call significant increase statistic cosmic ray neutrino observation,astro-ph
propose discontinuous galerkin method poisson equation polygonal tessellation two dimension stabilize penalize locally element residual term involve flux measure norm dual scalar product correspond norm numerically realize via introduction minimal auxiliary space inspire virtual element method stability optimal error estimate broken norm proven weak shape regularity assumption allow presence small edge result numerical test confirm theoretical estimate,cs math
relation peierls poisson bracket derive classical mechanic timedependent system equaltime peierls bracket see poisson bracket simple case proof general hamiltonian lacking,physics
investigate bilayer graphene system layer switch domain wall separate two energetically equivalent bernal stackings presence external magnetic field end calculate quantum transport local density three microscopic model single domain wall hard wall defect due shear defect due tension quantum transport calculation perform recursive green function method technically discuss explicit algorithm separation system subsystems recursion present optimization well know iteration scheme lead selfenergies sparse chain coupling find strong physical difference three different type domain wall integer quantum hall regime domain wall due shear upper graphene layer plateau formation magnetoconductance sufficiently wide defect region wide domain wall due tension upper graphene layer approximate plateau formation fluctuation order elementary conuctance quantum direct transition stack region like hard wall domain wall show plateau formation therefore good model either previously mention extend domain wall,cond-mat
investigate applicability machine learn technique study finitesize effect associate manybody physic technique emerge presence manybody theory use interpolation extrapolation model wavefunctions resolve several issue associate machine learn manybody calculation small datasets outlier discontinuity purpose extrapolate finite calculation macroscopic scale carry systematic investigation two related system develop metric aim avoid spurious effect capture desire feature work use neural network extrapolate unitary gas thermodynamic limit zerorange otherwise difficult reach effective mass strongly interact neutron matter also study make use noninteracting problem resolve discontinuous prediction investigation also carry new auxiliary field diffusion monte carlo afdmc calculation variety density particle number ultimately demonstrate effective utility neural network context,cond-mat physics
paper use schmidts idea formulate generalise classical theory diophantine approximation subspace mathbbrn give two subspace mathbbrn respective dimension deleqslant proximity measure tminde canonical angle leqslant cdotsleqslant thetatleqslant pi set psijabsinthetaj rational subspace complexity measure height hbmathrmcovolbcapmathbbzn denote munavert ej exponent approximation define upper bound possibly equal infty set beta infinitely many rational subspace dimension inequality psijableqslant hbbeta hold interested minimal value mathringmundvert ej take munavert ej range set subspace dimension mathbbrn rational subspace dimension one dimacap bj show include rational subspace dimension exponent mathbbrn exponent mathbbrk via rational isomorphism ftomathbbrk allow deduce new upper bound mathringmundvert ej also study value take munavert ee subspace mathbbrn satisfy dimacap rational subspace dimension,math
paper find laplace stieltjes transform probability data loss koutofn distribute storage system deterministic repair time consider two repair model namely serial parallel repair show failure rate much low repair rate mean time data loss two model unlike case exponential repair model,cs math
paper consider stabilise finite element method hyperbolic transport equation without coercivity abstract condition convergence method introduce condition show hold three different stabilise method galerkin least square method continuous interior penalty method discontinuous galerkin method consider standard stabilisation method optimisation base method introduce main idea latter write stabilise method optimisation framework select discrete function certain cost functional case stabilisation term minimise numerical example illustrate theoretical investigation,math
investigate proposal primary cosmic ray energy greisenzatsepinkuzmin cutoff exotic massive strongly interact particle uhecrons study property air shower produce uhecrons find mass excess gev inconsistent high energy event observe also estimate sufficient statistic uhecron mass low gev may distinguish proton,astro-ph
earthlike planet within liquid water habitable zone type star may evolve synchronous rotators planet substellar hemisphere experience perpetual daylight oppose antistellar hemisphere experience perpetual darkness nightside hemisphere direct source energy air side planet prone freeze deposit surface could result atmospheric collapse however general circulation model gcms show atmospheric dynamic counteract problem provide sufficient energy transport antistellar side use idealized gcm consider impact geothermal heating habitability synchronously rotate planet geothermal heating may expect due tidal interaction host star effect geothermal heat provide additional habitable surface area may help induce melt ice antistellar hemisphere also explore persistence atmospheric asymmetry northern southern hemisphere find direction meridional circulation rapidly rotate planet direction zonal wind slowly rotate planet reverse either side substellar point show zonal circulation approach theoretical state similar walker circulation slowly rotate planet rapidly rotate planet show zonal circulation opposite direction find crosspolar circulation present case provide additional mechanism mass energy transport substellar antistellar point characterization atmospheres synchronously rotate planet include consideration hemispheric difference meridional circulation examination transport due crosspolar flow,astro-ph physics
understand ballistic effect cause ion beam irradiation link induced structure key point control predict microstructure irradiate material purpose investigate ballistic effect ion mix formalism point view displacement cascade copper agcu alloy obtain use binary collision approximation bca molecular dynamic md simulation employ bcabased code marlowe ability simulate high energy displacement cascade first set simulation perform use method pure copper energy range kev kev result bca md simulation compare evidence rationally parametrized marlowe predictive second set simulation carry use bca follow experimental study agcu alloy subject mev krypton ion marlow simulation find good agreement experimental result,cond-mat
formation interfacial moire pattern angular andor lattice mismatch become powerful approach engineer range quantum phenomenon van der waals heterostructures longlived valleypolarized interlayer excitons transitionmetal dichalcogenide tmdc heterobilayers signatures quantum confinement moire landscape report recent experimental study moire confinement offer exciting possibility tailor new excitonic system order arrays zerodimensional quantum emitter couple topological superlattices remarkable nature moire potential dramatic response strain small uniaxial strain tune array quantumdotlike trap parallel stripe onedimensional quantum wire present direct evidence moire potential real space image correspond moire excitons photoluminescence pl emission heterobilayers whereas moire excitons display quantum emitterlike sharp pl peak circular polarization pl emission moire excitons linear polarization two order magnitude high intensity result present establish strain engineering powerful new method tailor moire potential well optical electronic response demand,cond-mat
fix positive integer rational prime prove existence genus curve cmathbbq mod representation jacobian tame impose condition endomorphism ring application consider tame inverse galois problem able realise general symplectic group galois group tame extension mathbbq,math
let lambda mathbbzgraded artin algebra two classical result gordon green state lambda finitely many indecomposable gradable module isomorphism lambda finite representation type lambda finite representation type every lambdamodule gradable generalize result mathbbzgraded right artinian ring key tool characterization gradable module fg right rmodule gradable pullup pureprojective use show bound gradedlengths fg indecomposable graded rmodules every fg rmodule gradable another consequence see grade artin algebra ungradable module prufer module finite type hence generic module work ringel,math
paper explore self similar solution vlasovpoisson system relation gravitational collapse dynamically cold system analytic solution derive power law potential one dimension extension solution three dimension propose next self similarity collapse cold dynamical system investigate numerically fold system phase space consistent analytic self similar solution solution present proper selfsimilar scaling additional point appearance law center system initial condition power law index large find first appearance law correspond formation singularity close center finally general property self similar multi dimensional solution near equilibrium investigate smooth continuous self similar solution power law behavior equilibrium however cold initial condition result discontinuous phase space solution smooth phase space density loose auto similar property problem easily solve observe probability distribution phase space density identical except scale parameter probability distribution smooth phase space density consequence inherit self similar property particular property origin universal power law observe numerical simulation rhosigma self similar property ps implies quantity also universal power law behavior predictable exponent hypothesis test use numerical model phase space density cold dark matter halo excellent agreement obtain,astro-ph
article address problem micromagnetics reversal magnetic moment layer spring magnet onedimensional model use film consist several atomic layer soft material top several atomic layer hard material atomic layer take uniformly magnetize spatial inhomogeneity within atomic layer neglect state system describe chain magnetic spin vector spin vector behaves like spin top drive locally effective magnetic field subject damp landaulifshitzgilbert equation numerical integration scheme llg equation present unconditionally stable preserve magnitude magnetization vector time result numerical investigation bilayer rotate inplane magnetic field show hysteresis basic period pi moderate field hysteresis basic period pi strong field,math
order create usercentric personalize privacy management tool underlie model must account individual user privacy expectation preference ability control information share activity exist study user privacy behavior model attempt frame problem request perspective lack crucial involvement information owner result limited control policy management moreover take consideration aspect correctness explainability usability acceptance methodology user system paper present methodology formally model validate verify personalize privacy disclosure behavior base analysis user situational decisionmaking process use model check tool name uppaal represent user selfreported privacy disclosure behavior extend form finite state automaton fsa perform reachability analysis verification privacy property computation tree logic ctl formula also describe practical use case methodology depict potential formal technique towards design development usercentric behavioral model paper extensive amount experimental outcomes contribute several insight area formal method usertailored privacy behavior modeling,cs
let xi zeta quadratic real number distinct quadratic field establish existence effectively computable positive real number tau every integer maxq xi zeta tau cdot denote distance near integer,math
theoretically investigate interaction ultrastrong femtosecondlong linearly polarized optical pulse abstacked bilayer graphene pulse excite electron valence conduction band result finite conduction band population redistribution electron result generation current manipulate angle incidence pulse normal incidence current along direction transverse polarization optical pulse zero however interlayer symmetry break finite angle incidence cause induction electric current direction perpendicular xz plane polarization pulse show magnitude direction current well charge transfer along direction manipulate tune angle incidence laser pulse symmetry system prohibit generation transverse current pulse polarize along ydirection,cond-mat
paper classical eulerbernoulli beam cebb theory reformulate utilising fractional calculus generalisation call fractional eulerbernoulli beam febb result nonlocal spatial description parameter model identify base afm experiment concern bend rigidity microbeams make polymer su experiment force well deflection data record reveal significant size effect respect outer dimension specimens special attention also focus proper numerical solution obtain fractional differential equation,math
present eldar new method exploit potential medium narrowband filter survey securely identify active galactic nucleus agn determine redshift methodology improve traditional approach look agn emission line expect identified continuum thanks width filter assess performance apply eldar data alhambra survey cover effective area rm deg contiguous mediumband optical filter use two different configuration eldar require detection least emission line respectively extract two catalogue typei agn first composed source spectroscopicallyunknown zrm phot corresponds surface density rm deg second select source spectroscopicallyunknown reach zrm phot correspond number density rm deg use sample spectroscopicallyknown agn alhambra field two catalogue estimate completeness redshift precision outlier fraction selection performs best reach completeness find contamination galaxy,astro-ph
present generative adversarial network gans symmetric property generate image control obtained generator network architecture train procedure loss remain symmetric gans apply face image synthesis order generate novel face vary amount symmetry also present unsupervised face rotation capability base novel notion oneshot fine tuning,cs
study dynamic nonlinear pendulum periodic force small amplitude slowly decreasing frequency well know frequency external force pass value frequency unperturbed pendulums oscillation pendulum capture resonance capture pendulum oscillates way resonance preserve amplitude oscillation accordingly grow consider problem frames standard hamiltonian approach resonant phenomenon slowfast hamiltonian system develop early evaluate probability capture resonance system pass resonance small enough initial amplitude pendulum capture occur necessity socalled autoresonance general probability capture vary one zero depend initial amplitude demonstrate pendulum capture small value amplitude escape resonance domain oscillation close separatrix pendulum evaluate amplitude oscillation escape,physics
motzkin number derive special case random domino automaton recently propose toy model earthquake exact solution set equation describe stationary state random domino automaton inversepower case present link motzkin number allow present explicit form asymptotic behaviour automaton,math physics
prove bounded solution modify thetatwisted cohomological equation expand circle map thetaholder continuous thetagammaholder continuous every gamma almost every point give new example nonlinear weierstrasslike function optimal holder exponent point know,math
granular material contain silo push upwards piston irregular stickslip motion system grain observe show one adapt scalar arch model propose model giant stress fluctuation silos order describe stickslip phenomenon function sensitivity system mechanical noise system exhibit two different phase jam phase slide phase irregular stickslip observe analyze transition find meanfield type study statistical property intermittent stickslip motion,cond-mat
parkes multibeam pm survey find nearly know pulsar detect pulsar binary system within survey area millisecond pulsars orbit less one day know normal search technique use pm survey select find binary pulsar due long integration time use relative performance search technique use improvement make prior complete reprocess data currently undertake discussed processing do cobra new supercomputer jodrell bank result reprocess well add solitary pulsar give confidence population type binary galactic plane however show millisecond pulsar binary orbit hour search technique still relatively insensitive,astro-ph
effect pressure lowfrequency dielectric constant single crystal investigate mean capacitance measurement dielectric constant increase pressure kbar exhibit large value decrease change behaviour related phase transition induce pressure decompression sample revert back ambient pressure phase,cond-mat
ermakovmilnepinney equation ubiquitous many area physic explicit timedependence include quantum system time dependent hamiltonian cosmology timedependent harmonic oscillator accelerator dynamic etc eliezer gray physical interpretation ermakovlewis invariant apply guide principle derivation special relativistic analog ermakovmilnepinney equation associate first integral special relativistic extension rayreid system invariant obtain general property relativistic ermakovmilnepinney analyze conservative case relativistic ermakovmilnepinney equation describe term pseudopotential reduce problem effective newtonian form nonrelativistic limit consider well relativistic nonlinear superposition law relativistic ermakov system identify generalized ermakovmilnepinney equation additional nonlinearities due relativistic effect,math
atmosphere gaseous giant exoplanets orbit close parent star hot jupiter probe nearly two decade allow investigate chemical physical property planetary atmosphere extreme irradiation condition previous observation hot jupiter transit front host star reveal frequent presence water vapour carbon monoxide atmospheres study term scale solar composition usual assumption chemical equilibrium molecules well hydrogen cyanide find atmosphere hd well study hot jupiter equilibrium temperature around kelvin whereas ammonia tentatively detect subsequently refute report observation hd indicate presence water carbon monoxide co hydrogen cyanide hcn methane ammonia acetylene statistical significance standard deviation per molecule atmospheric model radiative chemical equilibrium account detect specie indicate carbonrich chemistry carbontooxygen ratio close great high solar value accord exist model relate atmospheric chemistry planet formation migration scenario would suggest hd form far present location subsequently migrate inwards hot jupiter may also show rich chemistry previously find would bring question frequently make assumption solarlike oxygenrich composition,astro-ph
cardiac motion estimation play key role mri cardiac feature track function assessment myocardium strain paper propose motion pyramid network novel deep learningbased approach accurate efficient cardiac motion estimation predict fuse pyramid motion field multiple scale feature representation generate refine motion field use novel cyclic teacherstudent training strategy make inference endtoend improve track performance teacher model provide accurate motion estimation supervision progressive motion compensation student model learn teacher model estimate motion single step maintain accuracy teacherstudent knowledge distillation perform cyclic way performance boost propose method outperform strong baseline model two public available clinical datasets significantly evaluate variety metric inference time new evaluation metric also propose represent error clinically meaningful manner,cs
aim give overview derive dynamic programming principle general stochastic controlstopping problem use measurable selection technique consider martingale problem formulation show check require measurability condition different version controlstopping problem include particular controlledstopped diffusion process problem also study stability control problem ie approximation control process piecewise constant control problem induces particular equivalence result different version controlledstopped diffusion process problem,math
prove degree cohomology finite group lie type mathbbfpr coefficient characteristic nonzero long coxeter number provide simple explicit construction nonzero element,math
paper describe group grading arbitrary finite group nonsimple finitedimensional superinvolution simple associative superalgebras algebraically close field characteristic coprime order,math
article present alternative method simulate charge transport disorder organic material use buffer lattice boundary method require careful track carrier hop pattern across boundary suitability method establish reproduce field dependence mobility carrier relaxation carrier diffusion disorder organic system obtain simulate charge transport full length system along field direction without boundary condition significance buffer lattice emphasize simulating field dependence mobility without use buffer lattice result negative field dependence mobiltiy nfdm low field regime due extra bias carrier gain neglect hop boundary along field direction,cond-mat
data aggregation promise approach enable massive machinetype communication mmtc paper focus aggregation phase massive number machinetype device mtds transmit aggregator use nonorthogonal multiple access noma principle allow several mtds share orthogonal channel propose hybrid access scheme develop analytical framework base stochastic geometry investigate system performance term average success probability average number simultaneously serve mtds imperfect successive interference cancellation sic aggregator two schedule scheme random resource schedule rrs channelaware resource schedule cr identify power constraint mtds share channel attain fair coexistence purely orthogonal multiple access oma setup power control coefficient find mtds perform similar reliability show high access demand hybrid scheme cr outperforms oma setup simultaneously serve mtds reduce power consumption,cs math
harmonic function tree random walk whose transition probability bound two constant know radial stochastic property convergence boundedness finiteness energy equivalent prove analogous nontangential property ae equivalent one,math
define notion morphism quotient vector bundle yield category textitqvbun contravariant global section functor ctextitqvbuntextrmoptotextitvect whose restriction trivial vector bundle fiber coincides contravariant functor textittoptextrmoptotextitvect fvalued continuous function base obtain linear extension adjunction category topological space locales linearized topological space spectral vector bundle mean mildly restrict type quotient vector bundle ii linearize locale locale triangle equip topological vector space trianglevalued support map element satisfy continuity condition relative spectrum triangle lower vietoris topology operatornamesub iii obtain adjunction full subcategory spectral vector bundle textitqvbunsigma category linearize locale textitlinloc restricts equivalence category sober spectral vector bundle spatial linearized locale spectral vector bundle classify finer topology operatornamesub call open support topology notion universal spectral vector bundle arbitrary topological vector space,math
present algorithm symbolic numerical computation degree chernschwartzmacpherson class close subvariety projective space pn degree top chernschwartzmacpherson class topological euler characteristic also yield method compute topological euler characteristic projective variety method base aluffis symbolic algorithm compute degree chernschwartzmacpherson class symbolic method compute degree segre class regenerative cascade hauenstein sommese wampler new algorithm complement exist algorithm also give example use theorem huh compute invariant algebraic statistic maximum likelihood degree implicit model,math
follow wellestablished terminology commutative algebra necessarily commutative finitedimensional local algebra radical say short provide commutative case also general asymptotic behavior betti number modules seem interest see possibility growth betti number module generalize result know commutative algebra result seem new also commutative case,math
study dielectric property ferromagnetic spinel first principle zonecenter phonons bear effective charge calculate frozenphonon berry phase technique within lsdau find infraredactive phonons quite stable within cubic space group calculate static dielectric constant agree well previous measurement result suggest recently observe anomalous dielectric behavior due soften polar mode suggest experiment clarify point,cond-mat
purpose paper establish theory stochastic pseudodifferential operator give application stochastic partial differential equation first introduce concept stochastic pseudodifferential operator prove fundamental property also present boundedness theory invertibility stochastic elliptic operator garding inequality moreover application theory stochastic pseudodifferential operator give calderontype uniqueness theorem cauchy problem stochastic partial differential equation proof uniqueness theorem base new carlemantype estimate adapt stochastic setting,math
study model two interacting level attach two electronic lead one level attach weakly lead use rate equation method calculate average current noise electron transmit two level show shot noise enhance due interaction fano factor depend property coupling level lead study sequential tunnel cotunneling process show range parameter cotunneling process affect noise significantly even though current carry sequential tunneling process,cond-mat
prove exist solution focus cubic nonlinear schrodinger equation three dimension blowup circle sense concentration ring bound norm outside surround toroid growth global norm loglog rate analogous behaviour occur high dimension exist data correspond evolution cubic nls explodes set codimension two simplify exposition proof present dimension three remark indicate adaptation high dimension,math
